-0.6250000000	-103005.987150
-0.6222222222	-102755.439210
-0.6194444444	-102504.663421
-0.6166666667	-102253.623946
-0.6138888889	-102002.285308
-0.6111111111	-101750.612390
-0.6083333333	-101498.570433
-0.6055555556	-101246.125031
-0.6027777778	-100993.242136
-0.6000000000	-100739.888049
-0.5972222222	-100486.029421
-0.5944444444	-100231.633249
-0.5916666667	-99976.666876
-0.5888888889	-99721.097986
-0.5861111111	-99464.894601
-0.5833333333	-99208.025083
-0.5805555556	-98950.458125
-0.5777777778	-98692.162752
-0.5750000000	-98433.108319
-0.5722222222	-98173.264508
-0.5694444444	-97912.601324
-0.5666666667	-97651.089094
-0.5638888889	-97388.698465
-0.5611111111	-97125.400400
-0.5583333333	-96861.166178
-0.5555555556	-96595.967392
-0.5527777778	-96329.775945
-0.5500000000	-96062.564050
-0.5472222222	-95794.304230
-0.5444444444	-95524.969312
-0.5416666667	-95254.532429
-0.5388888889	-94982.967019
-0.5361111111	-94710.246822
-0.5333333333	-94436.345882
-0.5305555556	-94161.238543
-0.5277777778	-93884.899450
-0.5250000000	-93607.303550
-0.5222222222	-93328.426089
-0.5194444444	-93048.242614
-0.5166666667	-92766.728973
-0.5138888889	-92483.861315
-0.5111111111	-92199.616090
-0.5083333333	-91913.970048
-0.5055555556	-91626.900244
-0.5027777778	-91338.384036
-0.5000000000	-91048.399086
-0.4972222222	-90756.923362
-0.4944444444	-90463.935141
-0.4916666667	-90169.413006
-0.4888888889	-89873.335852
-0.4861111111	-89575.682886
-0.4833333333	-89276.433630
-0.4805555556	-88975.567921
-0.4777777778	-88673.065916
-0.4750000000	-88368.908092
-0.4722222222	-88063.075249
-0.4694444444	-87755.548514
-0.4666666667	-87446.309342
-0.4638888889	-87135.339519
-0.4611111111	-86822.621168
-0.4583333333	-86508.136746
-0.4555555556	-86191.869052
-0.4527777778	-85873.801229
-0.4500000000	-85553.916766
-0.4472222222	-85232.199502
-0.4444444444	-84908.633631
-0.4416666667	-84583.203701
-0.4388888889	-84255.894625
-0.4361111111	-83926.691676
-0.4333333333	-83595.580497
-0.4305555556	-83262.547101
-0.4277777778	-82927.577875
-0.4250000000	-82590.659587
-0.4222222222	-82251.779386
-0.4194444444	-81910.924806
-0.4166666667	-81568.083773
-0.4138888889	-81223.244603
-0.4111111111	-80876.396012
-0.4083333333	-80527.527116
-0.4055555556	-80176.627434
-0.4027777778	-79823.686894
-0.4000000000	-79468.695837
-0.3972222222	-79111.645016
-0.3944444444	-78752.525605
-0.3916666667	-78391.329201
-0.3888888889	-78028.047823
-0.3861111111	-77662.673923
-0.3833333333	-77295.200384
-0.3805555556	-76925.620522
-0.3777777778	-76553.928095
-0.3750000000	-76180.117302
-0.3722222222	-75804.182785
-0.3694444444	-75426.119635
-0.3666666667	-75045.923394
-0.3638888889	-74663.590055
-0.3611111111	-74279.116069
-0.3583333333	-73892.498344
-0.3555555556	-73503.734248
-0.3527777778	-73112.821612
-0.3500000000	-72719.758734
-0.3472222222	-72324.544377
-0.3444444444	-71927.177771
-0.3416666667	-71527.658621
-0.3388888889	-71125.987101
-0.3361111111	-70722.163859
-0.3333333333	-70316.190018
-0.3305555556	-69908.067178
-0.3277777778	-69497.797416
-0.3250000000	-69085.383284
-0.3222222222	-68670.827817
-0.3194444444	-68254.134526
-0.3166666667	-67835.307403
-0.3138888889	-67414.350921
-0.3111111111	-66991.270029
-0.3083333333	-66566.070160
-0.3055555556	-66138.757224
-0.3027777778	-65709.337610
-0.3000000000	-65277.818188
-0.2972222222	-64844.206302
-0.2944444444	-64408.509775
-0.2916666667	-63970.736904
-0.2888888889	-63530.896463
-0.2861111111	-63088.997695
-0.2833333333	-62645.050315
-0.2805555556	-62199.064510
-0.2777777778	-61751.050930
-0.2750000000	-61301.020692
-0.2722222222	-60848.985376
-0.2694444444	-60394.957020
-0.2666666667	-59938.948121
-0.2638888889	-59480.971628
-0.2611111111	-59021.040943
-0.2583333333	-58559.169915
-0.2555555556	-58095.372838
-0.2527777778	-57629.664445
-0.2500000000	-57162.059907
-0.2472222222	-56692.574827
-0.2444444444	-56221.225238
-0.2416666667	-55748.027596
-0.2388888889	-55272.998778
-0.2361111111	-54796.156074
-0.2333333333	-54317.517186
-0.2305555556	-53837.100220
-0.2277777778	-53354.923683
-0.2250000000	-52871.006476
-0.2222222222	-52385.367890
-0.2194444444	-51898.027599
-0.2166666667	-51409.005654
-0.2138888889	-50918.322478
-0.2111111111	-50425.998860
-0.2083333333	-49932.055949
-0.2055555556	-49436.515246
-0.2027777778	-48939.398598
-0.2000000000	-48440.728192
